t1,x,t2,y
1.98E-03,1.9599999,1.98E-03,119.9999973E-3
2.00E-03,2,2.00E-03,119.9999973E-3
2.02E-03,1.9599999,2.02E-03,119.9999973E-3
2.04E-03,2,2.04E-03,119.9999973E-3
2.06E-03,2,2.06E-03,119.9999973E-3
2.08E-03,2,2.08E-03,119.9999973E-3
2.10E-03,2.04,2.10E-03,119.9999973E-3
2.12E-03,2,2.12E-03,119.9999973E-3
2.14E-03,2.04,2.14E-03,79.999998212E-3
2.16E-03,1.9599999,2.16E-03,119.9999973E-3
2.18E-03,2,2.18E-03,119.9999973E-3
2.20E-03,2,2.20E-03,119.9999973E-3
2.22E-03,2,2.22E-03,119.9999973E-3
2.24E-03,2,2.24E-03,79.999998212E-3
2.26E-03,2.04,2.26E-03,119.9999973E-3
2.28E-03,2,2.28E-03,119.9999973E-3
2.30E-03,2.04,2.30E-03,119.9999973E-3
2.32E-03,2,2.32E-03,119.9999973E-3
2.34E-03,2.04,2.34E-03,119.9999973E-3
2.36E-03,2.04,2.36E-03,119.9999973E-3
2.38E-03,2.04,2.38E-03,119.9999973E-3
2.40E-03,2.04,2.40E-03,119.9999973E-3
2.42E-03,2,2.42E-03,119.9999973E-3
2.44E-03,2.04,2.44E-03,119.9999973E-3
2.46E-03,2.0799999,2.46E-03,119.9999973E-3
2.48E-03,2.0799999,2.48E-03,119.9999973E-3
2.50E-03,2,2.50E-03,119.9999973E-3
2.52E-03,2.04,2.52E-03,119.9999973E-3
2.54E-03,2.0799999,2.54E-03,119.9999973E-3
2.56E-03,2.0799999,2.56E-03,119.9999973E-3
2.58E-03,2.0799999,2.58E-03,119.9999973E-3
2.60E-03,2.04,2.60E-03,119.9999973E-3
2.62E-03,2.04,2.62E-03,159.99999642E-3
2.64E-03,2.04,2.64E-03,119.9999973E-3
2.66E-03,2.0799999,2.66E-03,119.9999973E-3
2.68E-03,2.0799999,2.68E-03,119.9999973E-3
2.70E-03,2.0799999,2.70E-03,159.99999642E-3
2.72E-03,2.0799999,2.72E-03,119.9999973E-3
2.74E-03,2.0799999,2.74E-03,159.99999642E-3
2.76E-03,2.0799999,2.76E-03,119.9999973E-3
2.78E-03,2.0799999,2.78E-03,119.9999973E-3
2.80E-03,2.0799999,2.80E-03,119.9999973E-3
2.82E-03,2.0799999,2.82E-03,159.99999642E-3
2.84E-03,2.0799999,2.84E-03,119.9999973E-3
2.86E-03,2.0799999,2.86E-03,159.99999642E-3
2.88E-03,2.1199999,2.88E-03,119.9999973E-3
2.90E-03,2.0799999,2.90E-03,159.99999642E-3
2.92E-03,2.0799999,2.92E-03,159.99999642E-3
2.94E-03,2.1199999,2.94E-03,119.9999973E-3
2.96E-03,2.1599998,2.96E-03,119.9999973E-3
2.98E-03,2.1199999,2.98E-03,119.9999973E-3
3.00E-03,2.0799999,3.00E-03,159.99999642E-3
3.02E-03,2.1599998,3.02E-03,119.9999973E-3
3.04E-03,2.1199999,3.04E-03,159.99999642E-3
3.06E-03,2.1199999,3.06E-03,159.99999642E-3
3.08E-03,2.1199999,3.08E-03,159.99999642E-3
3.10E-03,2.1199999,3.10E-03,159.99999642E-3
3.12E-03,2.1599998,3.12E-03,119.9999973E-3
3.14E-03,2.1199999,3.14E-03,159.99999642E-3
3.16E-03,2.1199999,3.16E-03,159.99999642E-3
3.18E-03,2.1599998,3.18E-03,119.9999973E-3
3.20E-03,2.1199999,3.20E-03,119.9999973E-3
3.22E-03,2.1199999,3.22E-03,159.99999642E-3
3.24E-03,2.2,3.24E-03,159.99999642E-3
3.26E-03,2.1599998,3.26E-03,159.99999642E-3
3.28E-03,2.1599998,3.28E-03,159.99999642E-3
3.30E-03,2.1599998,3.30E-03,159.99999642E-3
3.32E-03,2.1199999,3.32E-03,159.99999642E-3
3.34E-03,2.1599998,3.34E-03,159.99999642E-3
3.36E-03,2.1599998,3.36E-03,159.99999642E-3
3.38E-03,2.2,3.38E-03,159.99999642E-3
3.40E-03,2.2,3.40E-03,119.9999973E-3
3.42E-03,2.1599998,3.42E-03,159.99999642E-3
3.44E-03,2.1599998,3.44E-03,159.99999642E-3
3.46E-03,2.1199999,3.46E-03,199.99998808E-3
3.48E-03,2.2,3.48E-03,159.99999642E-3
3.50E-03,2.2,3.50E-03,159.99999642E-3
3.52E-03,2.2,3.52E-03,159.99999642E-3
3.54E-03,2.24,3.54E-03,199.99998808E-3
3.56E-03,2.2,3.56E-03,199.99998808E-3
3.58E-03,2.1599998,3.58E-03,199.99998808E-3
3.60E-03,2.2,3.60E-03,159.99999642E-3
3.62E-03,2.2,3.62E-03,199.99998808E-3
3.64E-03,2.24,3.64E-03,199.99998808E-3
3.66E-03,2.24,3.66E-03,199.99998808E-3
3.68E-03,2.24,3.68E-03,199.99998808E-3
3.70E-03,2.24,3.70E-03,199.99998808E-3
3.72E-03,2.2,3.72E-03,239.99999464E-3
3.74E-03,2.2,3.74E-03,199.99998808E-3
3.76E-03,2.24,3.76E-03,159.99999642E-3
3.78E-03,2.24,3.78E-03,199.99998808E-3
3.80E-03,2.24,3.80E-03,199.99998808E-3
3.82E-03,2.28,3.82E-03,159.99999642E-3
3.84E-03,2.28,3.84E-03,239.99999464E-3
3.86E-03,2.24,3.86E-03,199.99998808E-3
3.88E-03,2.24,3.88E-03,199.99998808E-3
3.90E-03,2.24,3.90E-03,199.99998808E-3
3.92E-03,2.24,3.92E-03,199.99998808E-3
3.94E-03,2.28,3.94E-03,239.99999464E-3
3.96E-03,2.28,3.96E-03,239.99999464E-3
3.98E-03,2.24,3.98E-03,239.99999464E-3
4.00E-03,2.24,4.00E-03,239.99999464E-3
4.02E-03,2.24,4.02E-03,239.99999464E-3
4.04E-03,2.28,4.04E-03,239.99999464E-3
4.06E-03,2.28,4.06E-03,239.99999464E-3
4.08E-03,2.28,4.08E-03,239.99999464E-3
4.10E-03,2.24,4.10E-03,280.00000119E-3
4.12E-03,2.28,4.12E-03,239.99999464E-3
4.14E-03,2.28,4.14E-03,239.99999464E-3
4.16E-03,2.3199999,4.16E-03,239.99999464E-3
4.18E-03,2.28,4.18E-03,280.00000119E-3
4.20E-03,2.3199999,4.20E-03,280.00000119E-3
4.22E-03,2.3199999,4.22E-03,280.00000119E-3
4.24E-03,2.3199999,4.24E-03,280.00000119E-3
4.26E-03,2.3199999,4.26E-03,239.99999464E-3
4.28E-03,2.3199999,4.28E-03,319.99999285E-3
4.30E-03,2.3199999,4.30E-03,280.00000119E-3
4.32E-03,2.3199999,4.32E-03,280.00000119E-3
4.34E-03,2.3199999,4.34E-03,319.99999285E-3
4.36E-03,2.3199999,4.36E-03,280.00000119E-3
4.38E-03,2.3199999,4.38E-03,319.99999285E-3
4.40E-03,2.3199999,4.40E-03,280.00000119E-3
4.42E-03,2.28,4.42E-03,319.99999285E-3
4.44E-03,2.3599999,4.44E-03,319.99999285E-3
4.46E-03,2.3599999,4.46E-03,280.00000119E-3
4.48E-03,2.3199999,4.48E-03,319.99999285E-3
4.50E-03,2.28,4.50E-03,359.99998450E-3
4.52E-03,2.3599999,4.52E-03,319.99999285E-3
4.54E-03,2.3199999,4.54E-03,319.99999285E-3
4.56E-03,2.3199999,4.56E-03,359.99998450E-3
4.58E-03,2.3599999,4.58E-03,319.99999285E-3
4.60E-03,2.3599999,4.60E-03,359.99998450E-3
4.62E-03,2.3199999,4.62E-03,359.99998450E-3
4.64E-03,2.3199999,4.64E-03,359.99998450E-3
4.66E-03,2.3599999,4.66E-03,359.99998450E-3
4.68E-03,2.3199999,4.68E-03,359.99998450E-3
4.70E-03,2.3599999,4.70E-03,359.99998450E-3
4.72E-03,2.3999999,4.72E-03,319.99999285E-3
4.74E-03,2.2,4.74E-03,319.99999285E-3
4.76E-03,2.3999999,4.76E-03,359.99998450E-3
4.78E-03,2.3999999,4.78E-03,359.99998450E-3
4.80E-03,2.4400001,4.80E-03,399.99997616E-3
4.82E-03,2.3999999,4.82E-03,399.99997616E-3
4.84E-03,2.3999999,4.84E-03,359.99998450E-3
4.86E-03,2.3999999,4.86E-03,399.99997616E-3
4.88E-03,2.3999999,4.88E-03,399.99997616E-3
4.90E-03,2.3599999,4.90E-03,399.99997616E-3
4.92E-03,2.3599999,4.92E-03,399.99997616E-3
4.94E-03,2.3599999,4.94E-03,439.999997616E-3
4.96E-03,2.3999999,4.96E-03,399.99997616E-3
4.98E-03,2.3999999,4.98E-03,399.99997616E-3
5.00E-03,2.4400001,5.00E-03,399.99997616E-3
5.02E-03,2.4400001,5.02E-03,399.99997616E-3
5.04E-03,2.3999999,5.04E-03,399.99997616E-3
5.06E-03,2.4400001,5.06E-03,439.999997616E-3
5.08E-03,2.3999999,5.08E-03,439.999997616E-3
5.10E-03,2.3999999,5.10E-03,399.99997616E-3
5.12E-03,2.3999999,5.12E-03,479.999989271E-3
5.14E-03,2.3999999,5.14E-03,439.999997616E-3
5.16E-03,2.4400001,5.16E-03,439.999997616E-3
5.18E-03,2.4400001,5.18E-03,439.999997616E-3
5.20E-03,2.4400001,5.20E-03,399.99997616E-3
5.22E-03,2.3999999,5.22E-03,479.999989271E-3
5.24E-03,2.4400001,5.24E-03,479.999989271E-3
5.26E-03,2.3999999,5.26E-03,439.999997616E-3
5.28E-03,2.4400001,5.28E-03,439.999997616E-3
5.30E-03,2.48,5.30E-03,439.999997616E-3
5.32E-03,2.4400001,5.32E-03,439.999997616E-3
5.34E-03,2.4400001,5.34E-03,479.999989271E-3
5.36E-03,2.48,5.36E-03,479.999989271E-3
5.38E-03,2.4400001,5.38E-03,439.999997616E-3
5.40E-03,2.4400001,5.40E-03,439.999997616E-3
5.42E-03,2.48,5.42E-03,439.999997616E-3
5.44E-03,2.48,5.44E-03,479.999989271E-3
5.46E-03,2.3999999,5.46E-03,479.999989271E-3
5.48E-03,2.52,5.48E-03,479.999989271E-3
5.50E-03,2.48,5.50E-03,439.999997616E-3
5.52E-03,2.48,5.52E-03,479.999989271E-3
5.54E-03,2.48,5.54E-03,479.999989271E-3
5.56E-03,2.3999999,5.56E-03,439.999997616E-3
5.58E-03,2.48,5.58E-03,479.999989271E-3
5.60E-03,2.48,5.60E-03,439.999997616E-3
5.62E-03,2.52,5.62E-03,439.999997616E-3
5.64E-03,2.48,5.64E-03,439.999997616E-3
5.66E-03,2.48,5.66E-03,439.999997616E-3
5.68E-03,2.52,5.68E-03,439.999997616E-3
5.70E-03,2.52,5.70E-03,439.999997616E-3
5.72E-03,2.52,5.72E-03,439.999997616E-3
5.74E-03,2.52,5.74E-03,479.999989271E-3
5.76E-03,2.52,5.76E-03,439.999997616E-3
5.78E-03,2.52,5.78E-03,439.999997616E-3
5.80E-03,2.52,5.80E-03,439.999997616E-3
5.82E-03,2.52,5.82E-03,439.999997616E-3
5.84E-03,2.5599999,5.84E-03,479.999989271E-3
5.86E-03,2.52,5.86E-03,479.999989271E-3
5.88E-03,2.5599999,5.88E-03,479.999989271E-3
5.90E-03,2.5599999,5.90E-03,439.999997616E-3
5.92E-03,2.52,5.92E-03,479.999989271E-3
5.94E-03,2.52,5.94E-03,439.999997616E-3
5.96E-03,2.5599999,5.96E-03,479.999989271E-3
5.98E-03,2.5599999,5.98E-03,479.999989271E-3
6.00E-03,2.52,6.00E-03,439.999997616E-3
6.02E-03,2.5999999,6.02E-03,439.999997616E-3
6.04E-03,2.5999999,6.04E-03,439.999997616E-3
6.06E-03,2.5599999,6.06E-03,439.999997616E-3
6.08E-03,2.5599999,6.08E-03,439.999997616E-3
6.10E-03,2.5599999,6.10E-03,439.999997616E-3
6.12E-03,2.5599999,6.12E-03,479.999989271E-3
6.14E-03,2.52,6.14E-03,479.999989271E-3
6.16E-03,2.5999999,6.16E-03,439.999997616E-3
6.18E-03,2.5599999,6.18E-03,479.999989271E-3
6.20E-03,2.5999999,6.20E-03,439.999997616E-3
6.22E-03,2.5999999,6.22E-03,439.999997616E-3
6.24E-03,2.5999999,6.24E-03,439.999997616E-3
6.26E-03,2.5999999,6.26E-03,479.999989271E-3
6.28E-03,2.5599999,6.28E-03,479.999989271E-3
6.30E-03,2.5999999,6.30E-03,439.999997616E-3
6.32E-03,2.6399999,6.32E-03,439.999997616E-3
6.34E-03,2.5999999,6.34E-03,439.999997616E-3
6.36E-03,2.5599999,6.36E-03,479.999989271E-3
6.38E-03,2.5999999,6.38E-03,439.999997616E-3
6.40E-03,2.5999999,6.40E-03,479.999989271E-3
6.42E-03,2.5999999,6.42E-03,479.999989271E-3
6.44E-03,2.5999999,6.44E-03,479.999989271E-3
6.46E-03,2.6399999,6.46E-03,479.999989271E-3
6.48E-03,2.6399999,6.48E-03,479.999989271E-3
6.50E-03,2.5999999,6.50E-03,479.999989271E-3
6.52E-03,2.5999999,6.52E-03,479.999989271E-3
6.54E-03,2.6399999,6.54E-03,479.999989271E-3
6.56E-03,2.6399999,6.56E-03,479.999989271E-3
6.58E-03,2.5999999,6.58E-03,479.999989271E-3
6.60E-03,2.6399999,6.60E-03,479.999989271E-3
6.62E-03,2.6399999,6.62E-03,479.999989271E-3
6.64E-03,2.5999999,6.64E-03,479.999989271E-3
6.66E-03,2.6799998,6.66E-03,479.999989271E-3
6.68E-03,2.6399999,6.68E-03,479.999989271E-3
6.70E-03,2.6799998,6.70E-03,519.999980927E-3
6.72E-03,2.6399999,6.72E-03,479.999989271E-3
6.74E-03,2.6399999,6.74E-03,479.999989271E-3
6.76E-03,2.72000003,6.76E-03,479.999989271E-3
6.78E-03,2.6399999,6.78E-03,479.999989271E-3
6.80E-03,2.6399999,6.80E-03,479.999989271E-3
6.82E-03,2.6799998,6.82E-03,519.999980927E-3
6.84E-03,2.6799998,6.84E-03,479.999989271E-3
6.86E-03,2.6799998,6.86E-03,519.999980927E-3
6.88E-03,2.72000003,6.88E-03,479.999989271E-3
6.90E-03,2.6799998,6.90E-03,479.999989271E-3
6.92E-03,2.6799998,6.92E-03,519.999980927E-3
6.94E-03,2.6799998,6.94E-03,519.999980927E-3
6.96E-03,2.6799998,6.96E-03,519.999980927E-3
6.98E-03,2.6799998,6.98E-03,519.999980927E-3
7.00E-03,2.75999999,7.00E-03,519.999980927E-3
7.02E-03,2.6799998,7.02E-03,560.000002384E-3
7.04E-03,2.6799998,7.04E-03,560.000002384E-3
7.06E-03,2.6799998,7.06E-03,560.000002384E-3
7.08E-03,2.72000003,7.08E-03,560.000002384E-3
7.10E-03,2.72000003,7.10E-03,519.999980927E-3
7.12E-03,2.72000003,7.12E-03,519.999980927E-3
7.14E-03,2.5999999,7.14E-03,560.000002384E-3
7.16E-03,2.75999999,7.16E-03,599.999964237E-3
7.18E-03,2.6799998,7.18E-03,599.999964237E-3
7.20E-03,2.6799998,7.20E-03,599.999964237E-3
7.22E-03,2.72000003,7.22E-03,599.999964237E-3
7.24E-03,2.6799998,7.24E-03,599.999964237E-3
7.26E-03,2.75999999,7.26E-03,599.999964237E-3
7.28E-03,2.75999999,7.28E-03,599.999964237E-3
7.30E-03,2.75999999,7.30E-03,599.999964237E-3
7.32E-03,2.75999999,7.32E-03,599.999964237E-3
7.34E-03,2.75999999,7.34E-03,599.999964237E-3
7.36E-03,2.75999999,7.36E-03,639.999985695E-3
7.38E-03,2.72000003,7.38E-03,639.999985695E-3
7.40E-03,2.72000003,7.40E-03,639.999985695E-3
7.42E-03,2.79999995,7.42E-03,639.999985695E-3
7.44E-03,2.79999995,7.44E-03,680.000007153E-3
7.46E-03,2.79999995,7.46E-03,639.999985695E-3
7.48E-03,2.72000003,7.48E-03,719.999969006E-3
7.50E-03,2.75999999,7.50E-03,680.000007153E-3
7.52E-03,2.79999995,7.52E-03,680.000007153E-3
7.54E-03,2.79999995,7.54E-03,680.000007153E-3
7.56E-03,2.75999999,7.56E-03,680.000007153E-3
7.58E-03,2.79999995,7.58E-03,719.999969006E-3
7.60E-03,2.75999999,7.60E-03,759.999990463E-3
7.62E-03,2.75999999,7.62E-03,759.999990463E-3
7.64E-03,2.79999995,7.64E-03,719.999969006E-3
7.66E-03,2.79999995,7.66E-03,759.999990463E-3
7.68E-03,2.83999991,7.68E-03,759.999990463E-3
7.70E-03,2.79999995,7.70E-03,799.999952316E-3
7.72E-03,2.75999999,7.72E-03,759.999990463E-3
7.74E-03,2.75999999,7.74E-03,799.999952316E-3
7.76E-03,2.79999995,7.76E-03,799.999952316E-3
7.78E-03,2.83999991,7.78E-03,799.999952316E-3
7.80E-03,2.79999995,7.80E-03,799.999952316E-3
7.82E-03,2.79999995,7.82E-03,799.999952316E-3
7.84E-03,2.79999995,7.84E-03,799.999952316E-3
7.86E-03,2.79999995,7.86E-03,839.999973774E-3
7.88E-03,2.79999995,7.88E-03,839.999973774E-3
7.90E-03,2.83999991,7.90E-03,839.999973774E-3
7.92E-03,2.79999995,7.92E-03,839.999973774E-3
7.94E-03,2.83999991,7.94E-03,879.999995232E-3
7.96E-03,2.83999991,7.96E-03,879.999995232E-3
7.98E-03,2.79999995,7.98E-03,879.999995232E-3
8.00E-03,2.83999991,8.00E-03,879.999995232E-3
8.02E-03,2.83999991,8.02E-03,919.999957085E-3
8.04E-03,2.87999988,8.04E-03,879.999995232E-3
8.06E-03,2.87999988,8.06E-03,879.999995232E-3
8.08E-03,2.83999991,8.08E-03,879.999995232E-3
8.10E-03,2.83999991,8.10E-03,919.999957085E-3
8.12E-03,2.83999991,8.12E-03,919.999957085E-3
8.14E-03,2.87999988,8.14E-03,919.999957085E-3
8.16E-03,2.83999991,8.16E-03,959.999978542E-3
8.18E-03,2.87999988,8.18E-03,959.999978542E-3
8.20E-03,2.87999988,8.20E-03,959.999978542E-3
8.22E-03,2.87999988,8.22E-03,959.999978542E-3
8.24E-03,2.83999991,8.24E-03,959.999978542E-3
8.26E-03,2.87999988,8.26E-03,959.999978542E-3
8.28E-03,2.87999988,8.28E-03,959.999978542E-3
8.30E-03,2.87999988,8.30E-03,1
8.32E-03,2.87999988,8.32E-03,1
8.34E-03,2.87999988,8.34E-03,1
8.36E-03,2.87999988,8.36E-03,1
8.38E-03,2.87999988,8.38E-03,1
8.40E-03,2.87999988,8.40E-03,1
8.42E-03,2.87999988,8.42E-03,1.04
8.44E-03,2.91999984,8.44E-03,1.04
8.46E-03,2.91999984,8.46E-03,1
8.48E-03,2.87999988,8.48E-03,1.04
8.50E-03,2.91999984,8.50E-03,1
8.52E-03,2.87999988,8.52E-03,1.04
8.54E-03,2.91999984,8.54E-03,1.04
8.56E-03,2.91999984,8.56E-03,1.04
8.58E-03,2.91999984,8.58E-03,1.04
8.60E-03,2.87999988,8.60E-03,1.0799999
8.62E-03,2.91999984,8.62E-03,1.0799999
8.64E-03,2.87999988,8.64E-03,1.0799999
8.66E-03,2.96000004,8.66E-03,1.04
8.68E-03,2.91999984,8.68E-03,1.04
8.70E-03,2.96000004,8.70E-03,1.04
8.72E-03,2.96000004,8.72E-03,1.04
8.74E-03,2.91999984,8.74E-03,1.0799999
8.76E-03,2.96000004,8.76E-03,1.04
8.78E-03,3,8.78E-03,1.0799999
8.80E-03,2.96000004,8.80E-03,1.0799999
8.82E-03,2.96000004,8.82E-03,1.0799999
8.84E-03,2.96000004,8.84E-03,1.04
8.86E-03,3,8.86E-03,1.04
8.88E-03,3,8.88E-03,1.04
8.90E-03,2.96000004,8.90E-03,1.0799999
8.92E-03,2.96000004,8.92E-03,1.04
8.94E-03,2.96000004,8.94E-03,1.0799999
8.96E-03,2.96000004,8.96E-03,1.04
8.98E-03,3,8.98E-03,1.04
9.00E-03,3,9.00E-03,1.04
9.02E-03,3,9.02E-03,1.0799999
9.04E-03,3,9.04E-03,1.0799999
9.06E-03,3.03999996,9.06E-03,1.04
9.08E-03,3,9.08E-03,1.04
9.10E-03,2.96000004,9.10E-03,1.04
9.12E-03,3,9.12E-03,1.04
9.14E-03,3.03999996,9.14E-03,1.04
9.16E-03,3,9.16E-03,1.0799999
9.18E-03,3,9.18E-03,1.04
9.20E-03,2.96000004,9.20E-03,1.0799999
9.22E-03,3,9.22E-03,1.04
9.24E-03,3,9.24E-03,1.04
9.26E-03,3,9.26E-03,1.0799999
9.28E-03,3.03999996,9.28E-03,1.04
9.30E-03,3.03999996,9.30E-03,1.04
9.32E-03,3,9.32E-03,1.0799999
9.34E-03,3,9.34E-03,1.04
9.36E-03,3,9.36E-03,1.04
9.38E-03,3.07999992,9.38E-03,1
9.40E-03,3.07999992,9.40E-03,1
9.42E-03,3.03999996,9.42E-03,1.04
9.44E-03,3.03999996,9.44E-03,1
9.46E-03,3.07999992,9.46E-03,1.04
9.48E-03,3.07999992,9.48E-03,1.04
9.50E-03,3.03999996,9.50E-03,1.04
9.52E-03,3,9.52E-03,1.04
9.54E-03,3.07999992,9.54E-03,1
9.56E-03,3.07999992,9.56E-03,1
9.58E-03,3.07999992,9.58E-03,1
9.60E-03,3.07999992,9.60E-03,1.04
9.62E-03,3.07999992,9.62E-03,1.04
9.64E-03,3.07999992,9.64E-03,1
9.66E-03,3.07999992,9.66E-03,1
9.68E-03,3.07999992,9.68E-03,1
9.70E-03,3.07999992,9.70E-03,1
9.72E-03,3.11999989,9.72E-03,1
9.74E-03,3.07999992,9.74E-03,1
9.76E-03,3.07999992,9.76E-03,1.04
9.78E-03,3.11999989,9.78E-03,1
9.80E-03,3.07999992,9.80E-03,1
9.82E-03,3.11999989,9.82E-03,1
9.84E-03,3.11999989,9.84E-03,959.999978542E-3
9.86E-03,3.07999992,9.86E-03,1
9.88E-03,3.11999989,9.88E-03,1
9.90E-03,3.11999989,9.90E-03,1
9.92E-03,3.11999989,9.92E-03,1
9.94E-03,3.11999989,9.94E-03,1
9.96E-03,3.11999989,9.96E-03,959.999978542E-3
9.98E-03,3.07999992,9.98E-03,1
1.00E-02,3.11999989,1.00E-02,1.04
1.00E-02,3.11999989,1.00E-02,1
1.00E-02,3.11999989,1.00E-02,959.999978542E-3
1.01E-02,3.11999989,1.01E-02,1.04
1.01E-02,3.11999989,1.01E-02,1.04
1.01E-02,3.11999989,1.01E-02,1
1.01E-02,3.15999985,1.01E-02,1
1.01E-02,3.11999989,1.01E-02,1
1.02E-02,3.11999989,1.02E-02,1.04
1.02E-02,3.19999981,1.02E-02,1.04
1.02E-02,3.15999985,1.02E-02,1
1.02E-02,3.15999985,1.02E-02,1.04
1.02E-02,3.15999985,1.02E-02,1
1.03E-02,3.11999989,1.03E-02,1.04
1.03E-02,3.15999985,1.03E-02,1.04
1.03E-02,3.15999985,1.03E-02,1.04
1.03E-02,3.19999981,1.03E-02,1.04
1.03E-02,3.19999981,1.03E-02,1.04
1.04E-02,3.15999985,1.04E-02,1.04
1.04E-02,3.15999985,1.04E-02,1.04
1.04E-02,3.15999985,1.04E-02,1.04
1.04E-02,3.15999985,1.04E-02,1.0799999
1.04E-02,3.19999981,1.04E-02,1.0799999
1.05E-02,3.19999981,1.05E-02,1.04
1.05E-02,3.19999981,1.05E-02,1.0799999
1.05E-02,3.19999981,1.05E-02,1.0799999
1.05E-02,3.19999981,1.05E-02,1.12
1.05E-02,3.19999981,1.05E-02,1.12
1.06E-02,3.24000001,1.06E-02,1.0799999
1.06E-02,3.24000001,1.06E-02,1.0799999
1.06E-02,3.19999981,1.06E-02,1.12
1.06E-02,3.19999981,1.06E-02,1.12
1.06E-02,3.24000001,1.06E-02,1.12
1.07E-02,3.27999997,1.07E-02,1.12
1.07E-02,3.24000001,1.07E-02,1.16
1.07E-02,3.24000001,1.07E-02,1.16
1.07E-02,3.24000001,1.07E-02,1.16
1.07E-02,3.24000001,1.07E-02,1.1999999
1.08E-02,3.24000001,1.08E-02,1.1999999
1.08E-02,3.24000001,1.08E-02,1.1999999
1.08E-02,3.27999997,1.08E-02,1.1999999
1.08E-02,3.27999997,1.08E-02,1.24
1.08E-02,3.24000001,1.08E-02,1.24
1.09E-02,3.24000001,1.09E-02,1.28
1.09E-02,3.27999997,1.09E-02,1.28
1.09E-02,3.24000001,1.09E-02,1.28
1.09E-02,3.27999997,1.09E-02,1.28
1.09E-02,3.24000001,1.09E-02,1.3199999
1.10E-02,3.24000001,1.10E-02,1.3199999
1.10E-02,3.24000001,1.10E-02,1.36
1.10E-02,3.27999997,1.10E-02,1.36
1.10E-02,3.27999997,1.10E-02,1.3199999
1.10E-02,3.27999997,1.10E-02,1.36
1.11E-02,3.27999997,1.11E-02,1.4
1.11E-02,3.27999997,1.11E-02,1.4
1.11E-02,3.27999997,1.11E-02,1.4
1.11E-02,3.27999997,1.11E-02,1.4
1.11E-02,3.27999997,1.11E-02,1.4
1.12E-02,3.31999993,1.12E-02,1.48
1.12E-02,3.27999997,1.12E-02,1.48
1.12E-02,3.31999993,1.12E-02,1.48
1.12E-02,3.31999993,1.12E-02,1.48
1.12E-02,3.31999993,1.12E-02,1.48
1.13E-02,3.3599999,1.13E-02,1.48
1.13E-02,3.31999993,1.13E-02,1.52
1.13E-02,3.31999993,1.13E-02,1.52
1.13E-02,3.31999993,1.13E-02,1.5599999
1.13E-02,3.3599999,1.13E-02,1.5599999
1.14E-02,3.31999993,1.14E-02,1.5599999
1.14E-02,3.31999993,1.14E-02,1.5599999
1.14E-02,3.27999997,1.14E-02,1.64
1.14E-02,3.31999993,1.14E-02,1.64
1.14E-02,3.31999993,1.14E-02,1.64
1.15E-02,3.27999997,1.15E-02,1.64
1.15E-02,3.3599999,1.15E-02,1.6799999
1.15E-02,3.3599999,1.15E-02,1.64
1.15E-02,3.31999993,1.15E-02,1.6799999
1.15E-02,3.39999986,1.15E-02,1.6799999
1.16E-02,3.3599999,1.16E-02,1.7199999
1.16E-02,3.3599999,1.16E-02,1.7199999
1.16E-02,3.27999997,1.16E-02,1.76
1.16E-02,3.3599999,1.16E-02,1.7199999
1.16E-02,3.39999986,1.16E-02,1.76
1.17E-02,3.3599999,1.17E-02,1.76
1.17E-02,3.3599999,1.17E-02,1.76
1.17E-02,3.3599999,1.17E-02,1.76
1.17E-02,3.39999986,1.17E-02,1.76
1.17E-02,3.3599999,1.17E-02,1.8399999
1.18E-02,3.39999986,1.18E-02,1.8
1.18E-02,3.3599999,1.18E-02,1.8399999
1.18E-02,3.48000002,1.18E-02,1.8
1.18E-02,3.3599999,1.18E-02,1.88
1.18E-02,3.39999986,1.18E-02,1.88
1.19E-02,3.39999986,1.19E-02,1.88
1.19E-02,3.3599999,1.19E-02,1.88
1.19E-02,3.39999986,1.19E-02,1.88
1.19E-02,3.3599999,1.19E-02,1.88
1.19E-02,3.3599999,1.19E-02,1.88
1.20E-02,3.43999982,1.20E-02,1.88
1.20E-02,3.39999986,1.20E-02,1.92
1.20E-02,3.39999986,1.20E-02,1.92
1.20E-02,3.43999982,1.20E-02,1.88
1.20E-02,3.39999986,1.20E-02,1.92
1.21E-02,3.43999982,1.21E-02,1.92
1.21E-02,3.48000002,1.21E-02,1.92
1.21E-02,3.48000002,1.21E-02,1.92
1.21E-02,3.43999982,1.21E-02,1.92
1.21E-02,3.43999982,1.21E-02,1.92
1.22E-02,3.43999982,1.22E-02,1.92
1.22E-02,3.43999982,1.22E-02,1.9599999
1.22E-02,3.43999982,1.22E-02,1.9599999
1.22E-02,3.43999982,1.22E-02,1.92
1.22E-02,3.48000002,1.22E-02,1.9599999
1.23E-02,3.48000002,1.23E-02,1.9599999
1.23E-02,3.43999982,1.23E-02,1.9599999
1.23E-02,3.48000002,1.23E-02,1.9599999
1.23E-02,3.48000002,1.23E-02,1.92
1.23E-02,3.43999982,1.23E-02,1.9599999
1.24E-02,3.48000002,1.24E-02,1.92
1.24E-02,3.48000002,1.24E-02,1.9599999
1.24E-02,3.48000002,1.24E-02,1.9599999
1.24E-02,3.48000002,1.24E-02,1.9599999
1.24E-02,3.48000002,1.24E-02,1.9599999
1.25E-02,3.39999986,1.25E-02,1.9599999
1.25E-02,3.48000002,1.25E-02,1.92
